SV_CAN_VER,1
Time,CAM_FC,CAM_SR,CAM_SL,CAM_SVM_F,CAM_SVM_R,CAM_SVM_L,CAM_SVM_B,Lh_Neighbor_LaneMark_Model_A_C2,Lh_Neighbor_LaneMark_Model_B_C1,Lh_Neighbor_LaneMark_Model_dA_C3,Lh_Neighbor_LaneMark_Pos_C0,Rh_Neighbor_LaneMark_Model_A_C2,Rh_Neighbor_LaneMark_Model_B_C1,Rh_Neighbor_LaneMark_Model_dA_C3,Rh_Neighbor_LaneMark_Pos_C0,LaneMarkModelA_C2_Lh_ME,LaneMarkPosition_C0_Lh_ME,LaneMarkHeadingAngle_C1_Lh_ME,LaneMarkModelDerivA_C3_Lh_ME,LaneMarkModelA_C2_Rh_ME,LaneMarkPosition_C0_Rh_ME,LaneMarkHeadingAngle_C1_Rh_ME,LaneMarkModelDerivA_C3_Rh_ME,Lh_View_End_Longitudinal_Dist,Rh_View_End_Longitudinal_Dist,Lh_View_Start_Longitudinal_Dist,Rh_View_Start_Longitudinal_Dist,LaneMark_Confidence_Ln_ME,LaneMark_Confidence_Rn_ME,Lh_Neightbor_Avail,Quality_Lh_ME,LaneMark_Confidence_Lh_ME,Quality_Rh_ME,LaneMark_Confidence_Rh_ME,Lh_Neightbor_Type,Rh_Neightbor_Type,Classification_Lh_ME,Classification_Rh_ME,Marker_Width_Lh_ME,Marker_Width_Rh_ME,Lane_Track_ID_Rh_ME,Lane_Track_ID_Lh_ME,Lh_Guardrail,Rh_Guardrail
28.482908,,,853.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.500168,,853.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.501088,853.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.512572,,,,,,,,-0.000066,-0.000395,-0.000000,-5.210000,-0.000101,-0.009188,0.000008,4.200000,0.000013,-1.530000,-0.002349,0.000001,-0.000058,1.840000,0.000582,0.000000,32.000000,54.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.170000,0.000000,0.000000,0.000000,0.000000
28.516228,,,854.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.533493,,854.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.534427,854.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.542729,,,,,,,,-0.000066,-0.000395,-0.000000,-5.210000,-0.000078,-0.009188,0.000008,4.190000,0.000013,-1.530000,-0.002349,0.000001,-0.000058,1.840000,0.000582,0.000000,32.000000,54.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.170000,0.000000,0.000000,0.000000,0.000000
28.549545,,,855.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.566854,,855.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.567803,855.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.572582,,,,,,,,-0.000047,-0.003326,0.000001,-5.240000,-0.000078,-0.009188,0.000008,4.190000,-0.000000,-1.550000,-0.001372,-0.000000,-0.000059,1.840000,0.000582,-0.000000,38.000000,54.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.582905,,,856.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.600217,,856.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.601099,856.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.602690,,,,,,,,-0.000045,-0.003326,0.000001,-5.240000,-0.000152,-0.002349,0.000001,4.290000,0.000003,-1.540000,-0.001372,-0.000000,-0.000061,1.840000,0.000582,-0.000000,38.000000,54.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.616235,,,857.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.632791,,,,,,,,-0.000044,-0.003326,0.000001,-5.250000,-0.000147,-0.002349,0.000001,4.280000,0.000006,-1.540000,-0.001372,0.000000,-0.000061,1.840000,0.000582,-0.000000,38.000000,54.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.633525,,857.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.634425,857.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.649583,,,858.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.662760,,,,,,,,-0.000048,-0.003326,0.000000,-5.240000,-0.000145,-0.002349,0.000001,4.280000,0.000003,-1.540000,-0.001372,0.000001,-0.000062,1.840000,0.000582,-0.000000,36.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.666822,,858.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.667763,858.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.682875,,,859.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.692770,,,,,,,,-0.000048,-0.003326,0.000000,-5.250000,-0.000120,-0.003326,0.000004,4.260000,0.000005,-1.540000,-0.001372,0.000001,-0.000061,1.850000,0.000582,-0.000000,36.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.700194,,859.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.701112,859.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.716226,,,860.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.722538,,,,,,,,-0.000048,-0.003326,0.000000,-5.250000,-0.000115,-0.003326,0.000004,4.260000,0.000007,-1.540000,-0.001372,0.000001,-0.000061,1.850000,0.000582,0.000000,36.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.733536,,860.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.734496,860.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.749614,,,861.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.752608,,,,,,,,-0.000048,-0.003326,0.000000,-5.250000,-0.000110,-0.003326,0.000004,4.260000,0.000009,-1.540000,-0.001372,0.000001,-0.000061,1.850000,0.000582,-0.000000,36.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.766858,,861.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.767786,861.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.782579,,,,,,,,-0.000033,-0.002349,0.000003,-5.240000,-0.000104,-0.003326,0.000004,4.250000,0.000011,-1.540000,-0.000395,0.000001,-0.000062,1.850000,0.000582,-0.000000,34.000000,50.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.782944,,,862.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.800159,,862.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.801106,862.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.812500,,,,,,,,-0.000029,-0.002349,0.000003,-5.240000,-0.000120,-0.000395,0.000003,4.300000,0.000012,-1.540000,-0.000395,0.000001,-0.000062,1.850000,0.000582,-0.000000,34.000000,50.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.816283,,,863.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.833545,,863.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.834431,863.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.842630,,,,,,,,-0.000024,-0.002349,0.000003,-5.240000,-0.000115,-0.000395,0.000003,4.300000,0.000006,-1.540000,-0.000395,0.000000,-0.000062,1.850000,0.000582,-0.000000,34.000000,50.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.849555,,,864.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.866849,,864.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.867785,864.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.872789,,,,,,,,-0.000020,-0.002349,0.000003,-5.240000,-0.000110,-0.000395,0.000003,4.300000,0.000001,-1.540000,-0.000395,-0.000000,-0.000062,1.850000,0.000582,0.000000,34.000000,50.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.882903,,,865.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.900194,,865.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.901142,865.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.902736,,,,,,,,-0.000026,-0.000395,0.000002,-5.230000,-0.000106,-0.000395,0.000003,4.300000,0.000010,-1.540000,-0.001372,-0.000000,-0.000059,1.860000,0.000582,0.000000,32.000000,48.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.916246,,,866.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.932763,,,,,,,,-0.000022,-0.000395,0.000002,-5.230000,-0.000127,0.000582,0.000000,4.330000,0.000004,-1.530000,-0.000395,-0.000001,-0.000060,1.850000,0.000582,0.000000,32.000000,48.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.933533,,866.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.934417,866.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.949617,,,867.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.962639,,,,,,,,-0.000015,-0.000395,0.000002,-5.230000,-0.000127,0.000582,0.000000,4.330000,-0.000004,-1.530000,-0.000395,-0.000001,-0.000060,1.850000,0.000582,0.000000,32.000000,48.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.170000,0.160000,0.000000,0.000000,0.000000,0.000000
28.966826,,867.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.967727,867.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.982874,,,868.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.992700,,,,,,,,-0.000026,-0.000395,-0.000000,-5.230000,-0.000126,0.000582,0.000000,4.330000,0.000012,-1.540000,-0.001372,-0.000001,-0.000063,1.850000,0.000582,0.000000,30.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.150000,0.160000,0.000000,0.000000,0.000000,0.000000
29.000182,,868.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.001096,868.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.016262,,,869.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.022642,,,,,,,,-0.000026,-0.000395,-0.000000,-5.230000,-0.000202,-0.003326,-0.000011,4.350000,0.000012,-1.540000,-0.001372,-0.000001,-0.000063,1.850000,0.000582,0.000000,30.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.150000,0.160000,0.000000,0.000000,0.000000,0.000000
29.033531,,869.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.034439,869.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.049580,,,870.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.052699,,,,,,,,-0.000027,-0.001372,-0.000000,-5.230000,-0.000202,-0.003326,-0.000011,4.350000,0.000015,-1.540000,-0.002349,-0.000000,-0.000064,1.850000,0.000582,0.000000,30.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.150000,0.160000,0.000000,0.000000,0.000000,0.000000
29.066865,,870.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.067837,870.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.082678,,,,,,,,-0.000028,-0.001372,-0.000000,-5.230000,-0.000235,-0.003326,-0.000011,4.350000,0.000017,-1.540000,-0.002349,0.000000,-0.000064,1.850000,0.000582,0.000000,30.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.150000,0.160000,0.000000,0.000000,0.000000,0.000000
29.082920,,,871.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.100210,,871.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.101129,871.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.112581,,,,,,,,-0.000021,-0.001372,0.000001,-5.240000,-0.000251,-0.004303,-0.000011,4.340000,0.000007,-1.540000,-0.001372,-0.000001,-0.000061,1.850000,0.000582,-0.000000,31.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.116273,,,872.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.133514,,872.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.134436,872.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.142654,,,,,,,,-0.000019,-0.001372,0.000001,-5.240000,-0.000265,-0.006257,-0.000011,4.360000,0.000007,-1.540000,-0.002349,-0.000000,-0.000063,1.850000,0.000582,-0.000000,31.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.149575,,,873.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.166850,,873.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.167770,873.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.172698,,,,,,,,-0.000018,-0.001372,0.000001,-5.240000,-0.000282,-0.006257,-0.000011,4.360000,0.000009,-1.540000,-0.002349,-0.000000,-0.000063,1.840000,0.000582,-0.000000,31.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.182913,,,874.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.200206,,874.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.201107,874.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.202639,,,,,,,,-0.000016,-0.001372,0.000001,-5.240000,-0.000297,-0.006257,-0.000011,4.360000,0.000012,-1.540000,-0.003326,0.000000,-0.000064,1.840000,0.000582,-0.000000,31.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.216244,,,875.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.232629,,,,,,,,-0.000025,-0.000395,-0.000001,-5.240000,-0.000315,-0.007234,-0.000011,4.360000,-0.000003,-1.540000,-0.002349,-0.000000,-0.000059,1.850000,-0.000395,0.000000,29.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.233584,,875.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.234488,875.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.249607,,,876.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.262710,,,,,,,,-0.000026,-0.000395,-0.000001,-5.240000,-0.000247,-0.007234,0.000000,4.330000,-0.000000,-1.540000,-0.002349,0.000000,-0.000060,1.850000,-0.000395,0.000000,29.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.266832,,876.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.267801,876.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.282898,,,877.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.292700,,,,,,,,-0.000028,-0.000395,-0.000001,-5.240000,-0.000247,-0.008211,0.000000,4.330000,0.000003,-1.530000,-0.004303,0.000000,-0.000062,1.840000,0.000582,0.000000,29.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.300179,,877.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.301108,877.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.316229,,,878.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.322668,,,,,,,,-0.000028,-0.000395,-0.000001,-5.240000,-0.000247,-0.008211,0.000000,4.320000,0.000003,-1.530000,-0.004303,0.000000,-0.000062,1.840000,0.000582,0.000000,29.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.333542,,878.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.334465,878.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.349590,,,879.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.352837,,,,,,,,-0.000035,-0.000395,-0.000001,-5.230000,-0.000247,-0.008211,0.000000,4.320000,-0.000015,-1.530000,-0.002349,-0.000000,-0.000056,1.840000,-0.000395,0.000000,29.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.366886,,879.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.367915,879.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.382711,,,,,,,,-0.000040,-0.000395,-0.000001,-5.230000,-0.000182,-0.012119,0.000007,4.290000,-0.000008,-1.530000,-0.003326,0.000000,-0.000055,1.840000,-0.000395,0.000000,29.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.382925,,,880.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.400167,,880.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.401141,880.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.412681,,,,,,,,-0.000042,-0.000395,-0.000001,-5.230000,-0.000161,-0.012119,0.000007,4.280000,-0.000007,-1.520000,-0.004303,0.000000,-0.000055,1.840000,-0.000395,0.000000,29.000000,46.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.416319,,,881.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.433521,,881.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.434427,881.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.442633,,,,,,,,-0.000048,0.002536,-0.000002,-5.210000,-0.000149,-0.012119,0.000007,4.270000,-0.000031,-1.530000,-0.002349,-0.000000,-0.000052,1.840000,-0.001372,0.000000,33.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.449574,,,882.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.466887,,882.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.467787,882.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.472898,,,,,,,,-0.000050,0.002536,-0.000002,-5.210000,-0.000185,-0.009188,0.000003,4.350000,-0.000025,-1.520000,-0.003326,0.000000,-0.000052,1.840000,-0.000395,0.000000,33.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.482917,,,883.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.500207,,883.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.501093,883.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.502767,,,,,,,,-0.000053,0.002536,-0.000002,-5.200000,-0.000181,-0.009188,0.000003,4.350000,-0.000020,-1.520000,-0.004303,0.000001,-0.000054,1.840000,-0.000395,0.000000,33.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.516264,,,884.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.532900,,,,,,,,-0.000055,0.001559,-0.000002,-5.200000,-0.000176,-0.009188,0.000003,4.340000,-0.000011,-1.520000,-0.005280,0.000001,-0.000055,1.830000,-0.000395,0.000000,33.000000,44.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.180000,0.160000,0.000000,0.000000,0.000000,0.000000
29.533554,,884.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.534444,884.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.549636,,,885.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.562762,,,,,,,,-0.000059,0.002536,-0.000002,-5.210000,-0.000172,-0.009188,0.000003,4.340000,-0.000035,-1.530000,-0.003326,-0.000001,-0.000047,1.830000,-0.001372,0.000001,31.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.566862,,885.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.567834,885.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.582903,,,886.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.592781,,,,,,,,-0.000062,0.002536,-0.000002,-5.200000,-0.000161,-0.009188,0.000005,4.350000,-0.000022,-1.520000,-0.005280,0.000001,-0.000048,1.830000,-0.001372,0.000001,31.000000,52.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,3.000000,0.000000,1.000000,8.000000,0.000000,1.000000,0.190000,0.160000,0.000000,0.000000,0.000000,0.000000
29.600191,,886.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.601088,886.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.616248,,,887.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
