frame_id,ocPitch,drv_color,drv_position,drv_type,drv_trackingId,drv_enable,drv_multiple,drv_roadBoundaryType,drv_vcs_start,drv_vcs_end,drv_vcs_predicted_start,drv_vcs_predicted_end,drv_lineWidthModel_C0,drv_lineWidthModel_C1,drv_segment_num,drv_segment_start,drv_segment_end,drv_segment_C0,drv_segment_C1,drv_segment_C2,drv_segment_C3,rb_color,rb_position,rb_type,rb_trackingID,rb_enable,rb_multiple,rb_roadBoundaryType,rb_vcs_start,rb_vcs_end,rb_vcs_predicted_start,rb_vcs_predicted_end,rb_lineWidthModel_C0,rb_lineWidthModel_C1,rb_segment_num,rb_segment_start,rb_segment_end,rb_segment_C0,rb_segment_C1,rb_segment_C2,rb_segment_C3,drv_lines_num,rb_lines_num,num_of_merged_point,merge_pos_lon,num_of_branch_point,branch_pos_lon,confidence
18,-0.0415153,1,4,3,2,1,1,1,7.8955,48.2039,0,47.0281,0.197561,0.0047858,1,0,47.0281,-2.11054,-0.00616139,0.000222537,9.11566e-11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.977513
18,-0.0415153,1,5,3,3,1,1,1,12.252,15.9007,2.00375,14.0237,0.341974,-0.0015832,1,2.00375,14.0237,-5.7335,-0.00492129,-0.000405669,-4.20852e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.05
18,-0.0415153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,7.69414,62.2063,0,61.9521,0,0,1,0,61.9521,2.70804,-0.00737666,0.000225108,3.01922e-10,3,1,0,-1,0,-1,0.926092
19,-0.0414344,1,3,2,1,1,1,1,7.88333,91.0275,0,88.9586,0.191159,0.00343845,1,0,88.9586,1.37785,-0.00836404,0.000285435,2.35796e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.990239
19,-0.0414344,1,4,3,2,1,1,1,7.91702,48.2626,0,47.0192,0.186792,0.00493992,1,0,47.0192,-2.11666,-0.00641531,0.00022382,2.96348e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.97021
19,-0.0414344,1,5,3,3,1,1,1,12.1942,15.8285,1.0015,14.0166,0.339834,-0.0015294,1,1.0015,14.0166,-5.73269,-0.0093745,-0.000115467,-4.18981e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.05
19,-0.0414344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32767,32767,1,10001,1,0,6,7.71128,67.8454,0,63.9633,0,0,1,0,63.9633,2.70861,-0.00827797,0.000245988,7.64016e-10,3,1,0,-1,0,-1,0.964647
20,-0.0411157,1,3,2,1,1,1,1,7.87146,93.141,0,90.963,0.188456,0.00366867,1,0,90.963,1.36802,-0.00762571,0.000276668,2.1557e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.992165
20,-0.0411157,1,4,3,2,1,1,1,7.92387,46.179,0,46.0154,0.202581,0.00447731,1,0,46.0154,-2.12371,-0.00644371,0.000223648,2.35503e-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.978616
20,-0.0411157,1,5,3,3,1,1,1,12.1573,15.7797,0,14.0136,0.338657,-0.00151708,1,0,14.0136,-5.7366,-0.0126903,0.000148938,1.0469e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,0,-1,0.05
