frame_id,obj_id,obj_type,obj_confidence,BB_x1,BB_y1,BB_x2,BB_y2,far_BB_x1,far_BB_x2,far_BB_x3,far_BB_x4,far_BB_y1,far_BB_y2,far_BB_y3,far_BB_y4,near_BB_x1,near_BB_x2,near_BB_x3,near_BB_x4,near_BB_y1,near_BB_y2,near_BB_y3,near_BB_y4,long_dist,lat_dist,dist_validity,rel_long_vel,rel_lat_vel,lane_assignment,lane_change,motion_status,motion_category,motion_orientation,cipv_id,cipv_tracked,cipv_lost,cinvl_id,cinvl_tracked,cinvr_id,cinvr_tracked,heading_angle,tracking_age,ttc,opi_headingAngle_status,cpp_ego_lane_confidence,cpp_ego_lane_view_range,cpp_ego_lane_coefficient_0,cpp_ego_lane_coefficient_1,cpp_ego_lane_coefficient_2,cpp_ego_lane_coefficient_3
21,2,7,0.99991,729.447,596.518,806.102,664.222,737.765,798.587,798.237,737.349,603.236,603.677,657.557,656.855,729.978,806.102,805.675,729.447,596.518,596.926,664.222,663.488,45.6392,4.43585,2,3.12961,1.00815,2,0,1,1,9,1,0,0,2,1,-100,0,0.0907687,22,-30.9202,1,3,77,-0.384174,-0.00391227,0.000659676,-1.36915e-07
21,3,7,0.99981,827.171,607.987,870.109,642.295,827.326,854.538,854.397,827.171,612.996,612.952,639.398,639.376,834.111,870.109,869.937,833.915,607.992,607.987,642.295,641.955,85.8963,4.64132,2,0,0,2,0,1,2,9,1,0,0,2,1,-100,0,0.0728674,11,0,1,3,77,-0.384174,-0.00391227,0.000659676,-1.36915e-07
22,1,7,0.99991,890.245,585.751,1009.89,698.185,902.768,998.12,997.908,902.377,596.969,597.179,686.609,686.953,890.762,1009.89,1009.66,890.245,585.751,586.03,697.773,698.185,29.9764,0.0959444,2,1.16271,0.476569,1,0,1,1,9,1,0,0,2,1,-100,0,0.000997897,23,-27.2021,1,3,76.4537,-0.387642,-0.0033437,0.000658173,-1.46611e-07
22,2,7,0.99991,728.231,597.18,805.046,664.799,736.529,797.575,797.224,736.112,603.858,604.254,658.128,657.467,728.763,805.046,804.617,728.231,597.18,597.542,664.799,664.106,45.7059,4.47354,2,2.13123,1.02109,2,0,1,1,9,1,0,0,2,1,-100,0,0.0911422,23,-27.3952,1,3,76.4537,-0.387642,-0.0033437,0.000658173,-1.46611e-07
22,3,7,0.99981,825.828,608.753,868.836,642.955,825.983,853.735,853.594,825.828,613.663,613.631,639.866,639.845,832.313,868.836,868.664,832.117,608.753,608.828,642.955,642.617,86.0169,4.71477,2,0,0,2,0,1,2,9,1,0,0,2,1,-100,0,0.0732242,12,0,1,3,76.4537,-0.387642,-0.0033437,0.000658173,-1.46611e-07
23,1,7,0.99991,889.999,585.922,1009.82,698.329,902.458,998.096,997.882,902.066,597.075,597.354,687.175,687.119,890.517,1009.82,1009.58,889.999,585.922,586.229,698.329,698.3,29.9998,0.110916,2,0.818558,0.498231,1,0,1,1,9,1,0,0,2,1,-100,0,0.00215867,24,-27.0667,1,3,77,-0.390704,-0.00277119,0.000656863,-1.66298e-07
23,2,7,0.99991,727.537,597.878,804.184,665.07,735.794,796.755,796.404,735.379,604.51,604.72,658.396,657.771,728.066,804.184,803.756,727.537,597.878,598.036,665.07,664.393,45.7642,4.50883,2,1.72595,1.03406,2,0,1,1,9,1,0,0,2,1,-100,0,0.0915659,24,-24.3644,1,3,77,-0.390704,-0.00277119,0.000656863,-1.66298e-07
23,3,7,0.99991,824.46,609.596,867.294,643.32,824.613,852.355,852.215,824.46,614.38,614.234,640.116,640.097,830.774,867.294,867.123,830.579,609.596,609.638,643.32,643.057,86.2058,4.79212,2,0,0,2,0,1,2,9,1,0,0,2,1,-100,0,0.0735574,13,0,1,3,77,-0.390704,-0.00277119,0.000656863,-1.66298e-07
24,1,7,0.99991,890.373,585.737,1009.82,697.891,902.777,998.113,997.9,902.388,596.909,597.042,686.701,686.498,890.888,1009.82,1009.58,890.373,585.737,585.861,697.891,697.679,30.0201,0.122064,2,0.716383,0.503404,1,0,1,1,9,1,0,0,2,1,-100,0,0.00335699,25,-27.1537,1,3,78,-0.393147,-0.002177,0.000656593,-2.02712e-07
24,2,7,0.99991,726.463,598.179,803.237,664.958,734.705,795.832,795.481,734.291,604.735,604.865,658.344,657.739,726.99,803.237,802.81,726.463,598.179,598.249,664.958,664.294,45.8169,4.54323,2,1.59623,1.05568,2,0,1,1,9,1,0,0,2,1,-100,0,0.0920389,25,-18.9256,1,3,78,-0.393147,-0.002177,0.000656593,-2.02712e-07
24,3,7,0.99991,823.271,609.872,866.037,643.323,823.423,851.185,851.045,823.271,614.553,614.233,640.077,640.058,829.711,866.037,865.866,829.516,609.921,609.872,643.323,643.177,86.4632,4.86708,2,0,0,2,0,1,2,9,1,0,0,2,1,-100,0,0.0738776,14,0,1,3,78,-0.393147,-0.002177,0.000656593,-2.02712e-07
25,1,7,0.99991,890.041,585.441,1009.35,697.508,902.464,997.604,997.389,902.074,596.647,596.701,686.303,686.221,890.556,1009.35,1009.11,890.041,585.441,585.492,697.508,697.421,30.0396,0.130871,2,0.711676,0.49654,1,0,1,1,9,1,0,0,2,1,-100,0,0.00459158,26,-27.8853,1,3,77.4536,-0.394653,-0.00162939,0.000656261,-2.02846e-07
