frame_id,tracking_id,BB_x1,BB_y1,BB_x2,BB_y2,long_dist,lat_dist,rel_long_vel,rel_lat_vel,abs_long_vel,abs_lat_vel,ttc,size_2d_width,size_2d_height,size_3d_width,size_3d_height,viewing_angle,azimuth_angle,left_angle,right_angle,side_angle,vcs_3d_bbox_x_1,vcs_3d_bbox_x_2,vcs_3d_bbox_x_3,vcs_3d_bbox_x_4,vcs_3d_bbox_x_5,vcs_3d_bbox_x_6,vcs_3d_bbox_x_7,vcs_3d_bbox_x_8,vcs_3d_bbox_y_1,vcs_3d_bbox_y_2,vcs_3d_bbox_y_3,vcs_3d_bbox_y_4,vcs_3d_bbox_y_5,vcs_3d_bbox_y_6,vcs_3d_bbox_y_7,vcs_3d_bbox_y_8,vcs_3d_bbox_z_1,vcs_3d_bbox_z_2,vcs_3d_bbox_z_3,vcs_3d_bbox_z_4,vcs_3d_bbox_z_5,vcs_3d_bbox_z_6,vcs_3d_bbox_z_7,vcs_3d_bbox_z_8,validity_dist,validity_size_2d,validity_size_3d,validity_rel_velacc,validity_abs_velacc,validity_ttc,de_state
310,4,923.43,582.671,1041.66,694.648,29.0694,-0.401618,1.98005,0.246863,20.9052,-0.274205,-32.728,1.80529,1.68935,1.80496,1.68935,3.49901,0.762182,-0.987479,2.51153,0,29.08,29.0588,29.08,29.0588,34.5103,34.4891,34.5103,34.4891,0.500799,-1.30403,0.500799,-1.30403,0.43707,-1.36776,0.43707,-1.36776,1.68935,1.68935,0,0,1.68935,1.68935,0,0,1,1,1,1,1,1,6
310,8,756.773,603.068,851.173,675.605,41.2475,3.5331,6.23506,0.0931776,25.2263,-0.643873,-5.75926,2.1033,1.62021,1.85,1.62021,2.06517,-4.86986,-5.90066,-3.83548,-3.13515,41.2781,41.2169,41.2781,41.2169,45.9361,45.8749,45.9361,45.8749,4.45759,2.6086,4.45759,2.6086,4.30348,2.45449,4.30348,2.45449,1.62021,1.62021,0,0,1.62021,1.62021,0,0,1,1,1,1,1,1,6
311,4,922.52,583.22,1040.79,693.315,29.0599,-0.394317,1.91132,0.244956,20.8322,-0.281605,32.728,1.80436,1.68989,1.80496,1.68989,3.50045,0.73594,-1.01442,2.48603,0,29.0703,29.0496,29.0703,29.0496,34.5005,34.4798,34.5005,34.4798,0.508102,-1.29674,0.508102,-1.29674,0.445794,-1.35905,0.445794,-1.35905,1.68989,1.68989,0,0,1.68989,1.68989,0,0,1,1,1,1,1,1,6
311,8,757.562,603.19,852.259,676.147,41.4518,3.53865,6.29735,0.0746766,25.2849,-0.674643,-5.91432,2.12495,1.62105,1.85,1.62105,2.06377,-4.84745,-5.87756,-3.81379,-3.10321,41.4848,41.4188,41.4848,41.4188,46.1424,46.0764,46.1424,46.0764,4.46306,2.61424,4.46306,2.61424,4.29688,2.44806,4.29688,2.44806,1.62105,1.62105,0,0,1.62105,1.62105,0,0,1,1,1,1,1,1,6
312,4,921.59,584.396,1039.62,693.485,29.051,-0.383923,1.83828,0.176005,20.7586,-0.245152,32.728,1.80142,1.69026,1.80496,1.69026,3.49326,0.704766,-1.04197,2.45129,0,29.0612,29.0409,29.0612,29.0409,34.4915,34.4712,34.4915,34.4712,0.518498,-1.28635,0.518498,-1.28635,0.457357,-1.34749,0.457357,-1.34749,1.69026,1.69026,0,0,1.69026,1.69026,0,0,1,1,1,1,1,1,6
312,8,757.827,603.958,852.508,676.097,41.6908,3.55023,6.37041,-0.0401818,25.344,-0.643172,-5.87306,2.14179,1.62191,1.85,1.62191,2.05795,-4.84261,-5.86982,-3.81187,-3.09574,41.7261,41.6554,41.7261,41.6554,46.3833,46.3126,46.3833,46.3126,4.47455,2.62591,4.47455,2.62591,4.29639,2.44774,4.29639,2.44774,1.62191,1.62191,0,0,1.62191,1.62191,0,0,1,1,1,1,1,1,6
313,4,920.904,584.985,1038.33,693.144,29.0512,-0.374218,1.73159,0.216519,20.6843,-0.224665,32.728,1.79914,1.69063,1.80496,1.69063,3.47538,0.675474,-1.06229,2.41309,0,29.0611,29.0413,29.0611,29.0413,34.4914,34.4716,34.4914,34.4716,0.528207,-1.27664,0.528207,-1.27664,0.468601,-1.33625,0.468601,-1.33625,1.69063,1.69063,0,0,1.69063,1.69063,0,0,1,1,1,1,1,1,6
313,8,758.552,604.689,853.117,675.774,41.9708,3.55889,6.39545,0.00948471,25.4039,-0.626012,-5.74734,2.15298,1.62274,1.85,1.62274,2.06469,-4.81802,-5.8486,-3.7839,-3.07751,42.0072,41.9345,42.0072,41.9345,46.6642,46.5914,46.6642,46.5914,4.48317,2.6346,4.48317,2.6346,4.29994,2.45137,4.29994,2.45137,1.62274,1.62274,0,0,1.62274,1.62274,0,0,1,1,1,1,1,1,6
314,4,919.938,584.922,1037.16,694.11,29.0637,-0.360859,1.67944,0.186084,20.6096,-0.166986,32.728,1.80206,1.69104,1.80496,1.69104,3.46904,0.643664,-1.0909,2.37814,0,29.0734,29.054,29.0734,29.054,34.5037,34.4843,34.5037,34.4843,0.541568,-1.26329,0.541568,-1.26329,0.483337,-1.32152,0.483337,-1.32152,1.69104,1.69104,0,0,1.69104,1.69104,0,0,1,1,1,1,1,1,6
314,8,758.954,605.31,853.772,675.552,42.2784,3.56788,6.48956,-0.0629726,25.4642,-0.574486,-5.54341,2.17265,1.62347,1.85,1.62347,2.0982,-4.78953,-5.83682,-3.73861,-3.05795,42.3141,42.2427,42.3141,42.2427,46.9712,46.8998,46.9712,46.8998,4.49219,2.64357,4.49219,2.64357,4.31237,2.46374,4.31237,2.46374,1.62347,1.62347,0,0,1.62347,1.62347,0,0,1,1,1,1,1,1,6
315,4,919.849,584.879,1036.33,694.26,29.0928,-0.348744,1.58373,0.17405,20.5344,-0.108647,-32.728,1.79268,1.69156,1.80496,1.69156,3.44695,0.629968,-1.09354,2.35341,0,29.1024,29.0833,29.1024,29.0833,34.5327,34.5137,34.5327,34.5137,0.553684,-1.25117,0.553684,-1.25117,0.49648,-1.30838,0.49648,-1.30838,1.69156,1.69156,0,0,1.69156,1.69156,0,0,1,1,1,1,1,1,6
315,8,760.017,605.654,855.281,675.861,42.5955,3.57263,6.53911,-0.110529,25.5253,-0.52229,-5.46703,2.19343,1.62489,1.85,1.62489,2.11061,-4.75221,-5.80569,-3.69508,-3.01325,42.6299,42.5611,42.6299,42.5611,47.2873,47.2185,47.2873,47.2185,4.49699,2.64827,4.49699,2.64827,4.32364,2.47492,4.32364,2.47492,1.62489,1.62489,0,0,1.62489,1.62489,0,0,1,1,1,1,1,1,6
316,4,919.34,585.796,1036.11,694.989,29.1375,-0.338088,1.49001,0.176779,20.4588,-0.0496782,-30.0072,1.80199,1.69201,1.80496,1.69201,3.45557,0.619176,-1.10863,2.34694,0,29.1469,29.1281,29.1469,29.1281,34.5772,34.5584,34.5772,34.5584,0.564342,-1.24052,0.564342,-1.24052,0.507884,-1.29698,0.507884,-1.29698,1.69201,1.69201,0,0,1.69201,1.69201,0,0,1,1,1,1,1,1,6
316,8,760.992,606.03,855.674,676.467,42.9094,3.57948,6.58951,-0.138011,25.5867,-0.469472,-5.20748,2.19565,1.62604,1.85,1.62604,2.07739,-4.74022,-5.77715,-3.69976,-3.0017,42.9435,42.8753,42.9435,42.8753,47.6009,47.5327,47.6009,47.5327,4.50385,2.65511,4.50385,2.65511,4.33196,2.48322,4.33196,2.48322,1.62604,1.62604,0,0,1.62604,1.62604,0,0,1,1,1,1,1,1,6
317,4,919.159,586.078,1035.71,695.495,29.1971,-0.328876,1.39171,0.191386,20.3827,0.00989757,-26.5365,1.80471,1.69247,1.80496,1.69247,3.44909,0.610574,-1.11399,2.33511,0,29.2064,29.1878,29.2064,29.1878,34.6368,34.6182,34.6368,34.6182,0.573555,-1.23131,0.573555,-1.23131,0.51762,-1.28724,0.51762,-1.28724,1.69247,1.69247,0,0,1.69247,1.69247,0,0,1,1,1,1,1,1,6
317,8,762.063,606.513,856.476,676.71,43.2225,3.58802,6.63498,-0.149115,25.6487,-0.415932,-5.19315,2.20375,1.62734,1.85,1.62734,2.04643,-4.72429,-5.74579,-3.69936,-2.97791,43.2569,43.1882,43.2569,43.1882,47.9142,47.8456,47.9142,47.8456,4.51238,2.66366,4.51238,2.66366,4.3394,2.49068,4.3394,2.49068,1.62734,1.62734,0,0,1.62734,1.62734,0,0,1,1,1,1,1,1,6
318,4,918.734,586.384,1035.37,695.906,29.268,-0.320628,1.31917,0.21558,20.3063,0.0700765,-23.054,1.81242,1.69291,1.80496,1.69291,3.45173,0.599304,-1.12657,2.32516,0,29.2772,29.2588,29.2772,29.2588,34.7076,34.6891,34.7076,34.6891,0.581804,-1.22306,0.581804,-1.22306,0.526287,-1.27858,0.526287,-1.27858,1.69291,1.69291,0,0,1.69291,1.69291,0,0,1,1,1,1,1,1,6
318,8,763.684,607.209,856.469,677.323,43.5353,3.59075,6.70587,-0.147078,25.7111,-0.361845,-5.18023,2.18046,1.62877,1.85,1.62877,2.03221,-4.68389,-5.69832,-3.66611,-2.97805,43.5684,43.5022,43.5684,43.5022,48.226,48.1598,48.226,48.1598,4.51516,2.66634,4.51516,2.66634,4.34842,2.4996,4.34842,2.4996,1.62877,1.62877,0,0,1.62877,1.62877,0,0,1,1,1,1,1,1,6
319,4,919.245,586.717,1035.06,695.382,29.3475,-0.31406,1.21811,0.246857,20.2295,0.13017,-16.8551,1.80577,1.69336,1.80496,1.69336,3.42718,0.602152,-1.11145,2.31574,0,29.3567,29.3383,29.3567,29.3383,34.787,34.7686,34.787,34.7686,0.588372,-1.21649,0.588372,-1.21649,0.532999,-1.27187,0.532999,-1.27187,1.69336,1.69336,0,0,1.69336,1.69336,0,0,1,1,1,1,1,1,6
319,8,765.261,608.088,858.071,678.044,43.8355,3.58696,6.74795,-0.134485,25.7738,-0.307346,-5.29313,2.19137,1.6303,1.85,1.6303,2.05585,-4.62589,-5.65212,-3.59627,-2.93061,43.8668,43.8042,43.8668,43.8042,48.5247,48.4621,48.5247,48.4621,4.51143,2.66248,4.51143,2.66248,4.35375,2.50481,4.35375,2.50481,1.6303,1.6303,0,0,1.6303,1.6303,0,0,1,1,1,1,1,1,6
320,4,920.106,587.072,1035.18,695.165,29.4308,-0.310703,1.10362,0.258025,20.1521,0.164436,-15.4191,1.79752,1.69383,1.80496,1.69383,3.40536,0.616782,-1.08592,2.31944,0,29.44,29.4216,29.44,29.4216,34.8704,34.8519,34.8704,34.8519,0.591728,-1.21313,0.591728,-1.21313,0.536108,-1.26876,0.536108,-1.26876,1.69383,1.69383,0,0,1.69383,1.69383,0,0,1,1,1,1,1,1,6
320,8,767.359,608.992,859.406,678.693,44.1262,3.57935,6.77698,-0.1132,25.837,-0.252323,-5.36491,2.18282,1.63155,1.85,1.63155,2.03561,-4.57449,-5.59065,-3.55504,-2.89103,44.1557,44.0966,44.1557,44.0966,48.8139,48.7548,48.8139,48.7548,4.50388,2.65482,4.50388,2.65482,4.3551,2.50604,4.3551,2.50604,1.63155,1.63155,0,0,1.63155,1.63155,0,0,1,1,1,1,1,1,6
321,4,920.91,586.877,1035.99,695.087,29.5143,-0.311619,1.03862,0.247616,20.0743,0.172552,-10.9643,1.80612,1.69433,1.80496,1.69433,3.4057,0.640776,-1.06212,2.34359,0,29.5236,29.5049,29.5236,29.5049,34.9539,34.9352,34.9539,34.9352,0.590811,-1.21405,0.590811,-1.21405,0.5345,-1.27036,0.5345,-1.27036,1.69433,1.69433,0,0,1.69433,1.69433,0,0,1,1,1,1,1,1,6
321,8,769.182,609.504,860.72,678.55,44.399,3.57098,6.85572,-0.0848577,25.9006,-0.196817,-5.62342,2.18775,1.63285,1.85,1.63285,2.01495,-4.53136,-5.53724,-3.52229,-2.85213,44.4277,44.3703,44.4277,44.3703,49.086,49.0286,49.086,49.0286,4.49553,2.64642,4.49553,2.64642,4.3509,2.50179,4.3509,2.50179,1.63285,1.63285,0,0,1.63285,1.63285,0,0,1,1,1,1,1,1,6
322,4,921.114,586.782,1036.67,696.144,29.5971,-0.315887,0.936275,0.218563,19.996,0.158359,-10.778,1.81488,1.69481,1.80496,1.69481,3.41977,0.653869,-1.05607,2.3637,0,29.6066,29.5876,29.6066,29.5876,35.0369,35.0179,35.0369,35.0179,0.586542,-1.21832,0.586542,-1.21832,0.529371,-1.27549,0.529371,-1.27549,1.69481,1.69481,0,0,1.69481,1.69481,0,0,1,1,1,1,1,1,6
322,8,771.015,609.908,862.399,678.238,44.6756,3.56284,6.89749,-0.0551954,25.9646,-0.145288,-5.72028,2.19832,1.6343,1.85,1.6343,1.98103,-4.49453,-5.48351,-3.50249,-2.80234,44.7038,44.6473,44.7038,44.6473,49.3622,49.3057,49.3622,49.3057,4.48741,2.63827,4.48741,2.63827,4.34507,2.49593,4.34507,2.49593,1.6343,1.6343,0,0,1.6343,1.6343,0,0,1,1,1,1,1,1,6
323,4,921.198,587.24,1037.52,696.579,29.6765,-0.322797,0.857349,0.172453,19.9432,0.124172,-10.3785,1.83209,1.69522,1.80496,1.69522,3.44248,0.667728,-1.05358,2.3889,0,29.6861,29.6668,29.6861,29.6668,35.1164,35.0971,35.1164,35.0971,0.57963,-1.22522,0.57963,-1.22522,0.521474,-1.28338,0.521474,-1.28338,1.69522,1.69522,0,0,1.69522,1.69522,0,0,1,1,1,1,1,1,6
323,8,772.972,610.12,864.266,677.998,44.9167,3.55117,6.93709,-0.0613962,26.0288,-0.133885,-6.0086,2.20831,1.63592,1.85,1.63592,1.97594,-4.43969,-5.42615,-3.45021,-2.74712,44.9457,44.8878,44.9457,44.8878,49.6039,49.546,49.6039,49.546,4.47572,2.62663,4.47572,2.62663,4.32985,2.48076,4.32985,2.48076,1.63592,1.63592,0,0,1.63592,1.63592,0,0,1,1,1,1,1,1,6
324,4,921.399,587.839,1037.8,697.15,29.7524,-0.331103,0.899818,0.117455,19.9792,0.0787404,-10.8229,1.83264,1.69553,1.80496,1.69553,3.44487,0.674872,-1.04764,2.39723,0,29.7622,29.7425,29.7622,29.7425,35.1925,35.1728,35.1925,35.1728,0.571322,-1.23353,0.571322,-1.23353,0.512189,-1.29266,0.512189,-1.29266,1.69553,1.69553,0,0,1.69553,1.69553,0,0,1,1,1,1,1,1,6
324,8,774.493,610.189,866.163,677.771,45.1548,3.5332,7.00913,-0.112554,26.0933,-0.170873,-6.25146,2.23025,1.63753,1.85,1.63753,2.00293,-4.38159,-5.38152,-3.37859,-2.69093,45.1841,45.1255,45.1841,45.1255,49.8423,49.7837,49.8423,49.7837,4.45774,2.60867,4.45774,2.60867,4.31004,2.46097,4.31004,2.46097,1.63753,1.63753,0,0,1.63753,1.63753,0,0,1,1,1,1,1,1,6
325,4,921.598,588.498,1038.52,697.375,29.8257,-0.340465,0.968793,0.0635974,20.0483,0.0325557,-11.7512,1.84448,1.69575,1.80496,1.69575,3.46026,0.688472,-1.04174,2.41851,0,29.8357,29.8157,29.8357,29.8157,35.266,35.246,35.266,35.246,0.561958,-1.24289,0.561958,-1.24289,0.501763,-1.30308,0.501763,-1.30308,1.69575,1.69575,0,0,1.69575,1.69575,0,0,1,1,1,1,1,1,6
325,8,776.655,609.964,867.79,677.135,45.406,3.50852,7.0748,-0.167143,26.1581,-0.214059,-6.47993,2.22707,1.63884,1.85,1.63884,2.02172,-4.3088,-5.31812,-3.29641,-2.64275,45.4349,45.377,45.4349,45.377,50.0932,50.0353,50.0932,50.0353,4.43307,2.58397,4.43307,2.58397,4.28713,2.43804,4.28713,2.43804,1.63884,1.63884,0,0,1.63884,1.63884,0,0,1,1,1,1,1,1,6
326,4,922.097,589.424,1039.01,697.17,29.895,-0.350688,1.00146,0.0105183,20.1179,-0.0143682,-13.1002,1.84275,1.69586,1.80496,1.69586,3.46001,0.703158,-1.02695,2.43307,0,29.9052,29.8848,29.9052,29.8848,35.3355,35.3151,35.3355,35.3151,0.551733,-1.25311,0.551733,-1.25311,0.490387,-1.31446,0.490387,-1.31446,1.69586,1.69586,0,0,1.69586,1.69586,0,0,1,1,1,1,1,1,6
326,8,778.734,609.31,868.905,676.567,45.6967,3.47714,7.10373,-0.220339,26.2232,-0.258078,-6.69111,2.21591,1.63982,1.85,1.63982,2.04703,-4.23519,-5.25716,-3.21013,-2.60968,45.7235,45.6699,45.7235,45.6699,50.3822,50.3285,50.3822,50.3285,4.40175,2.55253,4.40175,2.55253,4.26667,2.41744,4.26667,2.41744,1.63982,1.63982,0,0,1.63982,1.63982,0,0,1,1,1,1,1,1,6
327,4,922.558,589.743,1040.01,696.445,29.9579,-0.362131,1.05639,-0.0420885,20.1881,-0.0620366,-13.9209,1.85668,1.69585,1.80496,1.69585,3.47628,0.724975,-1.01329,2.463,0,29.9683,29.9475,29.9683,29.9475,35.3985,35.3777,35.3985,35.3777,0.540288,-1.26455,0.540288,-1.26455,0.477616,-1.32722,0.477616,-1.32722,1.69585,1.69585,0,0,1.69585,1.69585,0,0,1,1,1,1,1,1,6
327,8,780.748,608.366,870.155,675.843,46.0019,3.44446,7.15453,-0.272471,26.2886,-0.302824,-6.76367,2.20881,1.64053,1.85,1.64053,2.04975,-4.17471,-5.19805,-3.1483,-2.57273,46.0265,45.9774,46.0265,45.9774,50.6855,50.6363,50.6855,50.6363,4.36914,2.51979,4.36914,2.51979,4.24521,2.39586,4.24521,2.39586,1.64053,1.64053,0,0,1.64053,1.64053,0,0,1,1,1,1,1,1,6
328,4,923.568,589.186,1040.65,695.281,30.0182,-0.374991,1.11188,-0.0944622,20.2588,-0.11045,-16.3854,1.85687,1.69581,1.80496,1.69581,3.46536,0.749449,-0.983371,2.48198,0,30.0289,30.0076,30.0289,30.0076,35.4591,35.4378,35.4591,35.4378,0.527425,-1.27741,0.527425,-1.27741,0.46325,-1.34158,0.46325,-1.34158,1.69581,1.69581,0,0,1.69581,1.69581,0,0,1,1,1,1,1,1,6
328,8,782.415,607.34,870.884,675.331,46.297,3.41367,7.20552,-0.323747,26.3544,-0.348158,-6.96652,2.19512,1.64109,1.85,1.64109,2.0275,-4.13688,-5.14914,-3.12164,-2.55121,46.32,46.2741,46.32,46.2741,50.9791,50.9332,50.9791,50.9332,4.33838,2.48895,4.33838,2.48895,4.22284,2.37341,4.22284,2.37341,1.64109,1.64109,0,0,1.64109,1.64109,0,0,1,1,1,1,1,1,6
329,4,925.455,588.058,1041.27,694.615,30.0754,-0.390178,1.16144,-0.146819,20.3301,-0.159632,-18.0954,1.84354,1.69589,1.80496,1.69589,3.42767,0.786543,-0.927465,2.5002,0,30.0864,30.0644,30.0864,30.0644,35.5166,35.4946,35.5166,35.4946,0.512234,-1.29259,0.512234,-1.29259,0.446212,-1.35861,0.446212,-1.35861,1.69589,1.69589,0,0,1.69589,1.69589,0,0,1,1,1,1,1,1,6
329,8,785.127,606.541,872.654,674.572,46.5896,3.38683,7.25021,-0.374474,26.4204,-0.394103,-7.05517,2.18129,1.6418,1.85,1.6418,1.97387,-4.084,-5.06954,-3.09567,-2.49889,46.6123,46.5669,46.6123,46.5669,51.2714,51.2261,51.2714,51.2261,4.31155,2.46211,4.31155,2.46211,4.19736,2.34792,4.19736,2.34792,1.6418,1.6418,0,0,1.6418,1.6418,0,0,1,1,1,1,1,1,6
330,4,927.001,587.367,1041.93,694.121,30.133,-0.407428,1.23113,-0.199299,20.402,-0.209567,-19.4867,1.83238,1.69611,1.80496,1.69611,3.40148,0.819255,-0.881687,2.5198,0,30.1443,30.1217,30.1443,30.1217,35.5745,35.5519,35.5745,35.5519,0.49498,-1.30984,0.49498,-1.30984,0.42689,-1.37793,0.42689,-1.37793,1.69611,1.69611,0,0,1.69611,1.69611,0,0,1,1,1,1,1,1,6
330,8,789.079,605.852,875.006,673.412,46.8468,3.3557,7.28576,-0.425058,26.4578,-0.440841,-7.12745,2.1534,1.64295,1.85,1.64295,1.90934,-4.00009,-4.95348,-3.04413,-2.42928,46.8703,46.8233,46.8703,46.8233,51.5294,51.4824,51.5294,51.4824,4.28041,2.431,4.28041,2.431,4.16201,2.31261,4.16201,2.31261,1.64295,1.64295,0,0,1.64295,1.64295,0,0,1,1,1,1,1,1,6
331,4,928.176,587.089,1042.79,693.952,30.1933,-0.426152,1.29276,-0.252001,20.4745,-0.26023,-19.7308,1.83111,1.69641,1.80496,1.69641,3.39213,0.849426,-0.846862,2.54527,0,30.205,30.1816,30.205,30.1816,35.6352,35.6118,35.6352,35.6118,0.476252,-1.32855,0.476252,-1.32855,0.405952,-1.39885,0.405952,-1.39885,1.69641,1.69641,0,0,1.69641,1.69641,0,0,1,1,1,1,1,1,6
331,8,791.999,605.795,877.272,672.537,47.0884,3.31574,7.27322,-0.475764,26.4559,-0.488452,-7.18468,2.14748,1.6446,1.85,1.6446,1.91944,-3.90927,-4.86773,-2.94828,-2.3621,47.1124,47.0645,47.1124,47.0645,51.7714,51.7235,51.7714,51.7235,4.24043,2.39105,4.24043,2.39105,4.11975,2.27037,4.11975,2.27037,1.6446,1.6446,0,0,1.6446,1.6446,0,0,1,1,1,1,1,1,6
332,4,928.383,586.94,1043.7,694.319,30.257,-0.444849,1.35726,-0.30498,20.5477,-0.311576,-20.0797,1.8444,1.69668,1.80496,1.69668,3.41319,0.866116,-0.840717,2.57247,0,30.269,30.245,30.269,30.245,35.6992,35.6751,35.6992,35.6751,0.45755,-1.34725,0.45755,-1.34725,0.385138,-1.41966,0.385138,-1.41966,1.69668,1.69668,0,0,1.69668,1.69668,0,0,1,1,1,1,1,1,6
332,8,793.869,605.696,878.372,672.337,47.3248,3.27239,7.24577,-0.52663,26.437,-0.536828,-7.30756,2.13516,1.64621,1.85,1.64621,1.91472,-3.85666,-4.81278,-2.89805,-2.32952,47.3489,47.3007,47.3489,47.3007,52.0079,51.9597,52.0079,51.9597,4.19708,2.3477,4.19708,2.3477,4.07575,2.22638,4.07575,2.22638,1.64621,1.64621,0,0,1.64621,1.64621,0,0,1,1,1,1,1,1,6
333,4,929.68,587.151,1044.35,694.928,30.3258,-0.463883,1.40719,-0.358309,20.6215,-0.363596,-19.7767,1.83756,1.69694,1.80496,1.69694,3.39383,0.894872,-0.802309,2.59152,0,30.3382,30.3134,30.3382,30.3134,35.7683,35.7435,35.7683,35.7435,0.438511,-1.36628,0.438511,-1.36628,0.363882,-1.44091,0.363882,-1.44091,1.69694,1.69694,0,0,1.69694,1.69694,0,0,1,1,1,1,1,1,6
333,8,795.809,605.859,879.864,672.785,47.5592,3.22609,7.17504,-0.577658,26.39,-0.585853,-7.51276,2.12829,1.64765,1.85,1.64765,1.92742,-3.7933,-4.75576,-2.82834,-2.28536,47.5825,47.5358,47.5825,47.5358,52.2416,52.1949,52.2416,52.1949,4.1508,2.30139,4.1508,2.30139,4.03304,2.18363,4.03304,2.18363,1.64765,1.64765,0,0,1.64765,1.64765,0,0,1,1,1,1,1,1,6
334,4,930.661,587.499,1044.61,695.625,30.3962,-0.482546,1.47069,-0.41201,20.6959,-0.416249,-18.2704,1.82991,1.69727,1.80496,1.69727,3.37267,0.913384,-0.773226,2.59944,0,30.409,30.3834,30.409,30.3834,35.839,35.8135,35.839,35.8135,0.419843,-1.38493,0.419843,-1.38493,0.343063,-1.46171,0.343063,-1.46171,1.69727,1.69727,0,0,1.69727,1.69727,0,0,1,1,1,1,1,1,6
334,8,798.772,605.519,881.728,672.964,47.7871,3.1804,7.11672,-0.628883,26.3424,-0.635467,-8.10619,2.10597,1.64889,1.85,1.64889,1.88277,-3.72848,-4.66869,-2.78592,-2.23022,47.8103,47.764,47.8103,47.764,52.4694,52.4231,52.4694,52.4231,4.10511,2.25569,4.10511,2.25569,3.98848,2.13906,3.98848,2.13906,1.64889,1.64889,0,0,1.64889,1.64889,0,0,1,1,1,1,1,1,6
335,4,931.139,588.068,1044.85,695.911,30.4671,-0.499926,1.52176,-0.466112,20.7708,-0.469511,-17.0353,1.83179,1.69767,1.80496,1.69767,3.36554,0.923982,-0.759073,2.60647,0,30.4802,30.454,30.4802,30.454,35.9102,35.884,35.9102,35.884,0.402458,-1.40231,0.402458,-1.40231,0.323714,-1.48105,0.323714,-1.48105,1.69767,1.69767,0,0,1.69767,1.69767,0,0,1,1,1,1,1,1,6
335,8,800.852,605.048,883.61,672.196,48.032,3.13688,7.04453,-0.680411,26.294,-0.685699,-8.85154,2.1111,1.65047,1.85,1.65047,1.87999,-3.66868,-4.60752,-2.72753,-2.17445,48.0551,48.0089,48.0551,48.0089,52.7142,52.668,52.7142,52.668,4.06159,2.21217,4.06159,2.21217,3.94507,2.09565,3.94507,2.09565,1.65047,1.65047,0,0,1.65047,1.65047,0,0,1,1,1,1,1,1,6
336,4,931.441,587.984,1045.1,696.034,30.5354,-0.515337,1.60809,-0.508473,20.8463,-0.511197,-16.1033,1.83706,1.69812,1.80496,1.69812,3.36407,0.932204,-0.750126,2.61395,0,30.5488,30.5221,30.5488,30.5221,35.9788,35.9521,35.9788,35.9521,0.387043,-1.41772,0.387043,-1.41772,0.306537,-1.49822,0.306537,-1.49822,1.69812,1.69812,0,0,1.69812,1.69812,0,0,1,1,1,1,1,1,6
336,8,801.696,604.004,884.901,671.221,48.2775,3.10089,7.00623,-0.732148,26.2448,-0.736395,-9.87975,2.12833,1.65219,1.85,1.65219,1.88444,-3.64166,-4.58273,-2.69828,-2.13632,48.3018,48.2532,48.3018,48.2532,52.9607,52.9121,52.9607,52.9121,4.02557,2.17621,4.02557,2.17621,3.90304,2.05368,3.90304,2.05368,1.65219,1.65219,0,0,1.65219,1.65219,0,0,1,1,1,1,1,1,6
337,4,932.72,587.786,1046.03,694.949,30.5996,-0.530438,1.65156,-0.530511,20.9224,-0.532694,-16.193,1.83736,1.69861,1.80496,1.69861,3.35362,0.964893,-0.712234,2.64139,0,30.6133,30.5858,30.6133,30.5858,36.0432,36.0158,36.0432,36.0158,0.371937,-1.43281,0.371937,-1.43281,0.289453,-1.5153,0.289453,-1.5153,1.69861,1.69861,0,0,1.69861,1.69861,0,0,1,1,1,1,1,1,6
337,8,802.445,603.394,886.504,670.269,48.4986,3.0689,6.92356,-0.784182,26.1946,-0.787592,-10.3119,2.15585,1.65374,1.85,1.65374,1.90379,-3.60998,-4.5607,-2.65692,-2.08882,48.5247,48.4726,48.5247,48.4726,53.1834,53.1313,53.1834,53.1313,3.99353,2.14427,3.99353,2.14427,3.86228,2.01302,3.86228,2.01302,1.65374,1.65374,0,0,1.65374,1.65374,0,0,1,1,1,1,1,1,6
338,4,934.579,587.232,1047.45,693.509,30.6563,-0.547371,1.69331,-0.544495,20.9988,-0.546245,-16.6425,1.82807,1.69911,1.80496,1.69911,3.34078,1.01362,-0.657126,2.68366,0,30.6704,30.6422,30.6704,30.6422,36.1004,36.0722,36.1004,36.0722,0.354998,-1.44974,0.354998,-1.44974,0.270104,-1.53463,0.270104,-1.53463,1.69911,1.69911,0,0,1.69911,1.69911,0,0,1,1,1,1,1,1,6
338,8,804.706,602.73,889.017,668.848,48.6968,3.0333,6.83795,-0.83667,26.1437,-0.839407,-11.894,2.17107,1.65516,1.85,1.65516,1.90442,-3.54314,-4.4942,-2.58978,-2.01427,48.724,48.6696,48.724,48.6696,53.3826,53.3282,53.3826,53.3282,3.9579,2.1087,3.9579,2.1087,3.82078,1.97158,3.82078,1.97158,1.65516,1.65516,0,0,1.65516,1.65516,0,0,1,1,1,1,1,1,6
339,4,936.645,587.017,1048.41,691.69,30.7054,-0.566363,1.7528,-0.551647,21.0757,-0.553049,-18.6884,1.80791,1.69961,1.80496,1.69961,3.3081,1.05853,-0.595903,2.71219,0,30.7199,30.6908,30.7199,30.6908,36.1498,36.1207,36.1498,36.1207,0.335999,-1.46872,0.335999,-1.46872,0.248393,-1.55633,0.248393,-1.55633,1.69961,1.69961,0,0,1.69961,1.69961,0,0,1,1,1,1,1,1,6
